split,filepath,filename,label,md5
train,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\trainingdata\screams\80.wav,80.wav,scream,df13615c7d5c30e39357c8f6b81d7c4a
train,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\trainingdata\screams\81.wav,81.wav,scream,fe2acd7b2ac6ab3aab3ae10626308952
train,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\trainingdata\screams\82.wav,82.wav,scream,55cec839c80efbafc19cedcd7bb0e738
train,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\trainingdata\screams\83.wav,83.wav,scream,1a7ec3cfe3f391f8ceba2e950bc42869
train,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\trainingdata\screams\84.wav,84.wav,scream,d12b660214e6d2e8e3212be6f42bf810
train,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\trainingdata\screams\85.wav,85.wav,scream,bb9d3acd7e52b8acf83474a3e03f6ff7
train,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\trainingdata\screams\86.wav,86.wav,scream,4f7abcd94cf1aaa26cb5f8ce5d73f1e8
train,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\trainingdata\screams\87.wav,87.wav,scream,a83565019031a6817fccf17a66ccd13e
train,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\trainingdata\screams\88.wav,88.wav,scream,afca9a39eb6ff9957282c066a444f9d5
train,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\trainingdata\screams\89.wav,89.wav,scream,b11b8b4b2c483870fb9a59090fd54276
train,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\trainingdata\screams\9.wav,9.wav,scream,112d86d60645c5257fc45333b60f7c68
train,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\trainingdata\screams\90.wav,90.wav,scream,f1c599c79b13f67577ac6290f5c71896
train,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\trainingdata\screams\91.wav,91.wav,scream,d9825535ead1bf52aae02f17bc7b8bff
train,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\trainingdata\screams\92.wav,92.wav,scream,bd5115435baa1f6763a971fd4fc58513
train,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\trainingdata\screams\93.wav,93.wav,scream,90e78096ca9baf850486bbf45ed38d15
train,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\trainingdata\screams\94.wav,94.wav,scream,84cae27afdd9087f74b6efd56b67871e
train,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\trainingdata\screams\95.wav,95.wav,scream,54bcaae2be5db7ced85c14d598f62f53
train,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\trainingdata\screams\96.wav,96.wav,scream,4d836e082a82abab57b50784efd80fa9
train,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\trainingdata\screams\97.wav,97.wav,scream,b931e7e79aa581f255a64751ae7418fa
train,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\trainingdata\screams\98.wav,98.wav,scream,220c45d1f490d022d24626f7db921e5c
train,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\trainingdata\screams\99.wav,99.wav,scream,0ab608f64c06c56d1690702a9cafe640
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\1.wav,1.wav,scream,3e2889295d1a61d4746bcfdfb2e03545
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\10.wav,10.wav,scream,296254c965380a565aedecbc44f52087
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\100.wav,100.wav,scream,c6d07e4e0d5ed0aa517128a6329f49ed
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\11.wav,11.wav,scream,e2fc1ffc8daf35486d07d09e9f8ca962
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\12.wav,12.wav,scream,0358b42fd8c3a6ad91c5123bf1efcdc2
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\13.wav,13.wav,scream,8ba8279edf758e23388184308c9662f1
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\14.wav,14.wav,scream,1d2fe5c459ba362b5f1b380d20dfe1cd
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\15.wav,15.wav,scream,b55e5f51f796810a19e66af6759578ed
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\16.wav,16.wav,scream,8d05a60de728eee8764504dc50faee3d
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\17.wav,17.wav,scream,c65479a46861f4761c10139fd472c6e9
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\18.wav,18.wav,scream,0adeb2d01851f72d8ea33249f07b06a4
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\19.wav,19.wav,scream,36700eeb78599d6c9e5febe9eaa0bb79
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\2.wav,2.wav,scream,576b85a6275be66a72371dec8256b571
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\20.wav,20.wav,scream,86868ee076869ee7119fe3d3dea9fa26
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\21.wav,21.wav,scream,6217f8f157497dcdae48b7be2f1076c5
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\22.wav,22.wav,scream,8e32e92d45aec5b19e9ba366e2de05e5
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\23.wav,23.wav,scream,747cb1c0fa218c52139a22f96c1bca2e
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\24.wav,24.wav,scream,ecad113fd1dc2349e46d373ee9256da4
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\25.wav,25.wav,scream,c796a29b07e77cf7aa23bdba0fbb1d82
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\26.wav,26.wav,scream,d080805af566a98ac04c52f4a0cc3f5c
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\27.wav,27.wav,scream,b75b623cb3398eb344866fb770b130ed
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\28.wav,28.wav,scream,173b46fc91b7f5a56a5c90dafacf077e
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\29.wav,29.wav,scream,6f30d0dfdb0b8c5a7e737fb994c7d89a
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\3.wav,3.wav,scream,c6eeeb160123986982fb0b51492ff7c5
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\30.wav,30.wav,scream,814d6ba7ac837e0449c8f89931c1bab1
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\31.wav,31.wav,scream,3ff94a82db4e2df9e05e96effe832aea
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\32.wav,32.wav,scream,c6d08e9fbe2d0202b2cc3f2239ec6869
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\33.wav,33.wav,scream,2ac2fbb081c7469fa93d4afa030e7ffb
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\34.wav,34.wav,scream,55285b2fce6d55198a634df261747836
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\35.wav,35.wav,scream,4ee7938114ae519226ea4947f1d2c246
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\36.wav,36.wav,scream,f1d4c6c76e4f272f629eaf1d939ce686
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\37.wav,37.wav,scream,c03b5f950019c33322f408e79404437a
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\38.wav,38.wav,scream,83d8a6c58d7a76ef7add53f0ab1df23e
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\39.wav,39.wav,scream,091b9691a9993da249189ee742a07ea9
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\4.wav,4.wav,scream,45e667fa165d31ae9b26e4acce8903c2
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\40.wav,40.wav,scream,ed6d1cd0feed12409e56c08b46a52316
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\41.wav,41.wav,scream,2011c142ce28a05c0804aa9e5cc8a7f4
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\42.wav,42.wav,scream,478344358fd4ad7780a93382220dddbe
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\43.wav,43.wav,scream,7020aab9ca84bbcc0d5c6b5e8f8e6bdb
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\44.wav,44.wav,scream,79d40d33a1ac65eebf0be6fa6bc54aa5
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\45.wav,45.wav,scream,e9bea6c352aa70383643c45a1a07a796
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\46.wav,46.wav,scream,99af676812487ba8ab264dc2d3446549
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\47.wav,47.wav,scream,d5bc79a2f917bd9086bd3761c4acc957
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\48.wav,48.wav,scream,1592659bf6aa28c050766b474212e6c1
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\49.wav,49.wav,scream,2029f33523fdc014872b22aefb74b1eb
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\5.wav,5.wav,scream,5bcfae434266019339fd64f430d744ad
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\50.wav,50.wav,scream,1891b0e26bc6c10e2f51149810eb3dc7
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\51.wav,51.wav,scream,f025683b96c1815592aca030ec5976d1
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\52.wav,52.wav,scream,b686153696e7721a3583da740157a4be
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\53.wav,53.wav,scream,973d1fca1d88d977bf82c592887ebef4
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\54.wav,54.wav,scream,9f1133ae8774ca8ebc332b3aa9415e71
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\55.wav,55.wav,scream,6b09565112637017226b514fa108672a
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\56.wav,56.wav,scream,cbb984300c56d20a936eedcc6e618ce8
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\57.wav,57.wav,scream,acb24ab7db012bdd5e15068a3ff05985
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\58.wav,58.wav,scream,2112478092e060cdb9d1bd6fd8fb7dc6
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\59.wav,59.wav,scream,1f35c873718abbd92e6282506d0f8e16
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\6.wav,6.wav,scream,e8a37722febbd0f0c50c7870420556ed
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\60.wav,60.wav,scream,fda554f783b419b994103a8fe5b0cf69
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\61.wav,61.wav,scream,e0f747ed2cd1592e2c31f89a44065759
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\62.wav,62.wav,scream,e721c53f882555a85899be296f36938a
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\63.wav,63.wav,scream,8d1ad9918d1eea0a8688bd9db0a19fb1
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\64.wav,64.wav,scream,7f92b3a1e66fde2ecee733b88d0543a2
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\65.wav,65.wav,scream,f49e121b5f8210aa503f1e29da01b17b
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\66.wav,66.wav,scream,ed6ffc1933a0f959ab5374ea012f275d
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\67.wav,67.wav,scream,d697039f81d09ac4c0d6e4c4180c0675
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\68.wav,68.wav,scream,977c42ba642f0dff40219b4924504200
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\69.wav,69.wav,scream,c60895ff301222f1480df3e92199e959
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\7.wav,7.wav,scream,4246e607d53d27044a66bd2e3c306d74
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\70.wav,70.wav,scream,48d64b2a477f8dbdb6f3c5afafdf5283
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\71.wav,71.wav,scream,08087f1eeb2acd9bf806729109db7e7c
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\72.wav,72.wav,scream,994e11a1fae1f342db4dd5e2ed193bb0
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\73.wav,73.wav,scream,c8b7987f351032d79702afa11fbdf2b5
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\74.wav,74.wav,scream,2e374d3c47310e81e96a4e49eef49fa8
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\75.wav,75.wav,scream,d4ddbebb2d49a84a4dc9b8b6b5fc82ed
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\76.wav,76.wav,scream,5ed8f00747df82aeebbf79f83eefcad8
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\77.wav,77.wav,scream,3a69f037cc15e18153a1ed0db0e56d71
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\78.wav,78.wav,scream,6883e28bc3c195c8f04f99e9510c49d0
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\79.wav,79.wav,scream,24825c7cccd6018d4cd54feed24b1b82
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\8.wav,8.wav,scream,0ebbef796aa1485a5d71d815b0961655
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\80.wav,80.wav,scream,8f3fceba14202b841ff1c55875c504a8
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\81.wav,81.wav,scream,d8886457e6b97bd4c8e4e9f6bca97d06
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\82.wav,82.wav,scream,66e365334214c4397b9a6efa71885de5
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\83.wav,83.wav,scream,90611cff454e90021d6aaf500e48264d
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\84.wav,84.wav,scream,dacbc223cd21f06f947364c398728520
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\85.wav,85.wav,scream,db12fc498401ba3e19a0218b9cce24e7
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\86.wav,86.wav,scream,2cf57910c15354ba90caa981729bd7ca
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\87.wav,87.wav,scream,b128bd91e5595aef27193a133c174a7b
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\88.wav,88.wav,scream,548114c8b4582f2c688b230ecd6b137b
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\89.wav,89.wav,scream,c403f9e2cae1c2b973f389e52e2165fd
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\9.wav,9.wav,scream,4d16b0c528878432b87bd3026e0a7b37
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\90.wav,90.wav,scream,b3dc6a55dd7aae2789a2e42ee1c5cd78
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\91.wav,91.wav,scream,63404600097d662989841a4c4d226942
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\92.wav,92.wav,scream,f60d310250a4b799e19b25a6ee2f7366
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\93.wav,93.wav,scream,175586284ea59bac6676f4957ce84806
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\94.wav,94.wav,scream,5db3fac75465fe368a494b1f64016406
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\95.wav,95.wav,scream,ba7f9961f24a6c6cfdd62c6d1d3fe4a6
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\96.wav,96.wav,scream,4d836e082a82abab57b50784efd80fa9
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\97.wav,97.wav,scream,b931e7e79aa581f255a64751ae7418fa
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\98.wav,98.wav,scream,220c45d1f490d022d24626f7db921e5c
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\cough\99.wav,99.wav,scream,0ab608f64c06c56d1690702a9cafe640
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\1.wav,1.wav,scream,e7f1554b77987d4d58585030d26c548f
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\10.wav,10.wav,scream,79473593c06421848ca35277473e7c1d
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\100.wav,100.wav,scream,da6e44ebe2e38a9b31b739dba95656e1
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\11.wav,11.wav,scream,babc270f8438c58fdef3c3b2c2798f98
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\12.wav,12.wav,scream,6cfc5e68e3ed04161c7a01ed2693418d
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\13.wav,13.wav,scream,d4b3fc825f7c015be62742c3ac4ebe9d
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\14.wav,14.wav,scream,756bee79d9ba72bb45ed0c4f73a6178a
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\15.wav,15.wav,scream,3be7efea8e706b087b52980233e79f2d
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\16.wav,16.wav,scream,c405722a3c70244c66191281b13dfd74
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\17.wav,17.wav,scream,406cb326083d96adec8e012f1e30515a
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\18.wav,18.wav,scream,4ec5a10dffebbb8a15820d96f47094a5
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\19.wav,19.wav,scream,0ab6579c5765c00d0dd21130612dbc4a
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\2.wav,2.wav,scream,5e0af99398884b2574f79db4732dd1e0
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\20.wav,20.wav,scream,763e1832217f1bb2a27fa6e9bbf0a840
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\21.wav,21.wav,scream,492152402aaadaadfbdacbe15929ce7b
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\22.wav,22.wav,scream,1be756a5b943bc19f0a20ac24f751a1c
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\23.wav,23.wav,scream,ad89cd6bc831f87ff71e899ffacb1d3e
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\24.wav,24.wav,scream,abb50d9587707b8a859d2b590a051902
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\25.wav,25.wav,scream,5dbb8d2541cf96a2481de4cca2f36295
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\26.wav,26.wav,scream,8558832aee4bc5423e9e900f2ff6d10d
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\27.wav,27.wav,scream,3227a8704394bb3d32f6eebab0650410
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\28.wav,28.wav,scream,873c8f957faddeeaf1fdd777950920f4
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\29.wav,29.wav,scream,2fc8a0c95aae19caefbc209ced5e1f4e
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\3.wav,3.wav,scream,3c49f0503b03e9de924dfd99a2d99f97
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\30.wav,30.wav,scream,bc2c7c8c5d6f54e6052baa05f04d0182
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\31.wav,31.wav,scream,c45c0c97c00975a415946fa80508e8c0
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\32.wav,32.wav,scream,fcba93c4585df21135863576cb1601fc
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\33.wav,33.wav,scream,ad02ee4d850aa6ce3fea901a2606bbf0
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\34.wav,34.wav,scream,5f3c7dd65a32bd278c14cecac3e8e76d
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\35.wav,35.wav,scream,bb177a4f4ec0cb66872e9683b3b4b90d
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\36.wav,36.wav,scream,65a14b4573ba08ea6a2bdf4d29118622
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\37.wav,37.wav,scream,8226e5a9ef04bfd97b28e9903ff6baee
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\38.wav,38.wav,scream,80ce2e06cc2edc0ef29de9da6689836a
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\39.wav,39.wav,scream,44b36f58134481f9b04940ef1a14f690
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\4.wav,4.wav,scream,3d123cd43c4a4885277dd967cb0a3d4d
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\40.wav,40.wav,scream,3f2149052c4f98cc612c520588bc8f78
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\41.wav,41.wav,scream,7d1b449d4ef25a9f0f01bfc9adb5e84a
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\42.wav,42.wav,scream,dda4f16f9379325f0972c304baae7b7e
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\43.wav,43.wav,scream,bb9d3acd7e52b8acf83474a3e03f6ff7
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\44.wav,44.wav,scream,4f7abcd94cf1aaa26cb5f8ce5d73f1e8
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\45.wav,45.wav,scream,a83565019031a6817fccf17a66ccd13e
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\46.wav,46.wav,scream,bfb4740d3ad6221faedd7bf9f0f98784
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\47.wav,47.wav,scream,b11b8b4b2c483870fb9a59090fd54276
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\48.wav,48.wav,scream,edc925a22bbd1a43376e703976509a98
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\49.wav,49.wav,scream,d9825535ead1bf52aae02f17bc7b8bff
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\5.wav,5.wav,scream,85a0830d6e3cf07a1996203f2daf52eb
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\50.wav,50.wav,scream,743e9c22ef5eefc7a91b112124f58a0c
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\51.wav,51.wav,scream,7e21119f5451767f28b118451b05b2ef
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\52.wav,52.wav,scream,c90a53d626e52bd18c1ca4c1f58f890d
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\53.wav,53.wav,scream,84cae27afdd9087f74b6efd56b67871e
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\54.wav,54.wav,scream,54bcaae2be5db7ced85c14d598f62f53
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\55.wav,55.wav,scream,f8d53fe79cf4e4660cc2c4d16348aa22
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\56.wav,56.wav,scream,f6d19fef81d595d1b66e047033248b23
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\57.wav,57.wav,scream,cffa2358c925f81f2250c5264b8b9cc3
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\58.wav,58.wav,scream,6689c3065ecf1430c68bb8b532003103
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\59.wav,59.wav,scream,da6e44ebe2e38a9b31b739dba95656e1
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\6.wav,6.wav,scream,f6cdd1cd0bba96c5c6041e1dd663479a
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\60.wav,60.wav,scream,6d13d4f4daee0291a07706c32c6ee7fd
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\61.wav,61.wav,scream,aef62b04c4e7a2b2323782d29fed8ef6
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\62.wav,62.wav,scream,5cc4e7802472be0e9db18473b543b962
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\63.wav,63.wav,scream,b2b158c3cd006c7497f4e4f4eaf6e9a8
