fold,clean_md5,noise_environment,noise_repeat,offset_key_version,seeds,ok,noise_draw_id_unique_count,noise_draw_id,noise_offset_unique_count,noise_offset,noise_sha256_unique_count,noise_sha256,selected_channel_unique_count,selected_channel,global_noise_seed_unique_count,global_noise_seed
0,863eeac0b9ddb7b6f0040a6c94e9fb0e,TBUS,0,demand_noise_offset_v2,42|2024|3407,True,1,783dedc54b7b06d0d4b469c22c891ec2d9076bce190184e3fe78fda7707d64e4,1,1707155.0,1,4c24b6789b7a96fa5500d0a785093324ffbbb01a772914cef9483762a2d8c34f,1,1.0,1,3407.0
0,867a0d742da7dc4ab82703565363efca,DWASHING,0,demand_noise_offset_v2,42|2024|3407,True,1,191ff867eea37f45ff8f107d5a6883ee741b7b396843b4e0c0b9f4fdc0e2c88d,1,4193397.0,1,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1,1.0,1,3407.0
0,867a0d742da7dc4ab82703565363efca,STRAFFIC,0,demand_noise_offset_v2,42|2024|3407,True,1,16ebe6c092e3ac2fa963e674669b0746b163051f4441e92328ad6080182c3941,1,5144738.0,1,5cd76b6a746746009de5d2b3e6955a3facbb7d1f9e5ba3450140372694dc33f1,1,1.0,1,3407.0
0,867a0d742da7dc4ab82703565363efca,TBUS,0,demand_noise_offset_v2,42|2024|3407,True,1,b8f269c25fa0ce9b87ba9f8f91a6ee204cecbc8e3dbe18fd9357c78a590181b2,1,1277018.0,1,4c24b6789b7a96fa5500d0a785093324ffbbb01a772914cef9483762a2d8c34f,1,1.0,1,3407.0
0,88d7f4aa29a5020b78bb91ee3a01937f,DWASHING,0,demand_noise_offset_v2,42|2024|3407,True,1,ffbd3fea7f874d7de6cfc6edf18e870fc6b3a2f361a7632e04ce5f79b4738303,1,1897621.0,1,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1,1.0,1,3407.0
0,88d7f4aa29a5020b78bb91ee3a01937f,STRAFFIC,0,demand_noise_offset_v2,42|2024|3407,True,1,771293ef61ff8f88f16f0e4058423db560fe373c37ebfc7f792d96089b6ad16b,1,8434406.0,1,5cd76b6a746746009de5d2b3e6955a3facbb7d1f9e5ba3450140372694dc33f1,1,1.0,1,3407.0
0,88d7f4aa29a5020b78bb91ee3a01937f,TBUS,0,demand_noise_offset_v2,42|2024|3407,True,1,e87c262c6360e5d31fbfc1d0052b94fb12301f775766b03e69bc2340c06dbcd9,1,1546345.0,1,4c24b6789b7a96fa5500d0a785093324ffbbb01a772914cef9483762a2d8c34f,1,1.0,1,3407.0
0,88f53ffdc813ee27215e3d68cababb72,DWASHING,0,demand_noise_offset_v2,42|2024|3407,True,1,c8b720eec9476713d9862586a234792f52587ad4916dad78ffbbc9004a0fc2c8,1,5902943.0,1,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1,1.0,1,3407.0
0,88f53ffdc813ee27215e3d68cababb72,STRAFFIC,0,demand_noise_offset_v2,42|2024|3407,True,1,7b18ec6c65b5a49a599028aeceabd7bd5be93756f78653e5d977c00946f14ee8,1,3246284.0,1,5cd76b6a746746009de5d2b3e6955a3facbb7d1f9e5ba3450140372694dc33f1,1,1.0,1,3407.0
0,88f53ffdc813ee27215e3d68cababb72,TBUS,0,demand_noise_offset_v2,42|2024|3407,True,1,52f3080baded429d8151ed21cf4384cfb7bec0ad0ef0ab7201647d3854cbe580,1,8214246.0,1,4c24b6789b7a96fa5500d0a785093324ffbbb01a772914cef9483762a2d8c34f,1,1.0,1,3407.0
0,8922fbed7e0303ce8677c3bc946a39ed,DWASHING,0,demand_noise_offset_v2,42|2024|3407,True,1,04f883361f7ea679317d9fba84d0b67f35973454ac6507265daf2a1e936a8722,1,8604794.0,1,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1,1.0,1,3407.0
0,8922fbed7e0303ce8677c3bc946a39ed,STRAFFIC,0,demand_noise_offset_v2,42|2024|3407,True,1,723d23da37fcc150d1c7cde3be483f2fc0ae3e34f236991cf708964a2ac938e8,1,7318311.0,1,5cd76b6a746746009de5d2b3e6955a3facbb7d1f9e5ba3450140372694dc33f1,1,1.0,1,3407.0
0,8922fbed7e0303ce8677c3bc946a39ed,TBUS,0,demand_noise_offset_v2,42|2024|3407,True,1,fb8e57ae455bfd50f93b98a3ae9cffd5818bc3ef0460ec5b39cfc414e858ada7,1,8289827.0,1,4c24b6789b7a96fa5500d0a785093324ffbbb01a772914cef9483762a2d8c34f,1,1.0,1,3407.0
0,89bcd1f7bcfd5c0d3850c0d8d7a77682,DWASHING,0,demand_noise_offset_v2,42|2024|3407,True,1,24258eb6a817b1a388cff798331e9e428100e29e323ec9d376b5e92a9ae036eb,1,4655194.0,1,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1,1.0,1,3407.0
0,89bcd1f7bcfd5c0d3850c0d8d7a77682,STRAFFIC,0,demand_noise_offset_v2,42|2024|3407,True,1,2d72e6b849b3906d3d007540e5abd2ae2f486d276c65eab81a6c264de0a3791c,1,699452.0,1,5cd76b6a746746009de5d2b3e6955a3facbb7d1f9e5ba3450140372694dc33f1,1,1.0,1,3407.0
0,89bcd1f7bcfd5c0d3850c0d8d7a77682,TBUS,0,demand_noise_offset_v2,42|2024|3407,True,1,b4476acf324e97e670d641c8c8f982cf430831bf8ceefa26b466a6e66a90926c,1,6577073.0,1,4c24b6789b7a96fa5500d0a785093324ffbbb01a772914cef9483762a2d8c34f,1,1.0,1,3407.0
0,8c25af4b7b10e82ca566df1c08e21410,DWASHING,0,demand_noise_offset_v2,42|2024|3407,True,1,15f56ffaad93404d72a495af6da4150ef7b6482972185e9c4d40dab8d2726063,1,5403889.0,1,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1,1.0,1,3407.0
0,8c25af4b7b10e82ca566df1c08e21410,STRAFFIC,0,demand_noise_offset_v2,42|2024|3407,True,1,c7f5ac3f6a62cebd136d73f3c3f89c6fd9fb34020d61cdf8146617dedbc76fda,1,2933326.0,1,5cd76b6a746746009de5d2b3e6955a3facbb7d1f9e5ba3450140372694dc33f1,1,1.0,1,3407.0
0,8c25af4b7b10e82ca566df1c08e21410,TBUS,0,demand_noise_offset_v2,42|2024|3407,True,1,18c1701d2844ac632be9c7e2099307c3c3dc70f05a5f62a776dfb9a13290be6e,1,651045.0,1,4c24b6789b7a96fa5500d0a785093324ffbbb01a772914cef9483762a2d8c34f,1,1.0,1,3407.0
0,8ef7b5c15e374567562265858e5d7ed1,DWASHING,0,demand_noise_offset_v2,42|2024|3407,True,1,a364227fdef5f19a7bd563516d8488cf4e3b60a4b792f6f1d64c7003e19a77fb,1,8946772.0,1,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1,1.0,1,3407.0
0,8ef7b5c15e374567562265858e5d7ed1,STRAFFIC,0,demand_noise_offset_v2,42|2024|3407,True,1,60b14eb81976da6e43b6d33f84e19fc80278f00dfc046fa1b9d3759675d16adb,1,3981628.0,1,5cd76b6a746746009de5d2b3e6955a3facbb7d1f9e5ba3450140372694dc33f1,1,1.0,1,3407.0
0,8ef7b5c15e374567562265858e5d7ed1,TBUS,0,demand_noise_offset_v2,42|2024|3407,True,1,192e6c20b93e39affbbad5c35d875bd679ca19aa69b4dba53e7d2bbb59916a19,1,682872.0,1,4c24b6789b7a96fa5500d0a785093324ffbbb01a772914cef9483762a2d8c34f,1,1.0,1,3407.0
0,8f86c8ddfdba8a759f93ddcddf3c6ca4,DWASHING,0,demand_noise_offset_v2,42|2024|3407,True,1,c85b1319dfc871071677ee4ddc8aa47b76f1c616f573949b2ef5f67c2b617e99,1,3423854.0,1,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1,1.0,1,3407.0
0,8f86c8ddfdba8a759f93ddcddf3c6ca4,STRAFFIC,0,demand_noise_offset_v2,42|2024|3407,True,1,8eafcc68007bcf47851fb5880ba23e1ffff2713a377d0bf32090852e83037e0e,1,9068237.0,1,5cd76b6a746746009de5d2b3e6955a3facbb7d1f9e5ba3450140372694dc33f1,1,1.0,1,3407.0
0,8f86c8ddfdba8a759f93ddcddf3c6ca4,TBUS,0,demand_noise_offset_v2,42|2024|3407,True,1,638c6ca74559419bd457270bcb2798a244391da3ca1ddd1b91e237ffa1ebc8ef,1,4709630.0,1,4c24b6789b7a96fa5500d0a785093324ffbbb01a772914cef9483762a2d8c34f,1,1.0,1,3407.0
0,9047deea4f6c553333311bf1f5279715,DWASHING,0,demand_noise_offset_v2,42|2024|3407,True,1,2cdf26dffa0c0042d1fc239c254877509168a8a907298f7f6c7de46483bc5f5d,1,1935118.0,1,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1,1.0,1,3407.0
0,9047deea4f6c553333311bf1f5279715,STRAFFIC,0,demand_noise_offset_v2,42|2024|3407,True,1,3bb1c5b8b79f2df326045446639d151659c4eccede70ae4a4866921a3a724750,1,4016938.0,1,5cd76b6a746746009de5d2b3e6955a3facbb7d1f9e5ba3450140372694dc33f1,1,1.0,1,3407.0
0,9047deea4f6c553333311bf1f5279715,TBUS,0,demand_noise_offset_v2,42|2024|3407,True,1,be98aaa5cd9e08d6931bd90340bcd252f2d073cf710d507808a0bdf5919121b9,1,249488.0,1,4c24b6789b7a96fa5500d0a785093324ffbbb01a772914cef9483762a2d8c34f,1,1.0,1,3407.0
0,91ae5382a6836df66540a8ba89013364,DWASHING,0,demand_noise_offset_v2,42|2024|3407,True,1,60659ab96bb591960690fcc4026b157e45ffae1a195c7ebe93db602df93d8445,1,8748483.0,1,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1,1.0,1,3407.0
0,91ae5382a6836df66540a8ba89013364,STRAFFIC,0,demand_noise_offset_v2,42|2024|3407,True,1,5fcf49de0d0b0bb58253d10d618d815c4316f70264dd4f3a3e27ce28e94de2e8,1,2071757.0,1,5cd76b6a746746009de5d2b3e6955a3facbb7d1f9e5ba3450140372694dc33f1,1,1.0,1,3407.0
0,91ae5382a6836df66540a8ba89013364,TBUS,0,demand_noise_offset_v2,42|2024|3407,True,1,7722f36036f24a100ab1707975ebbdbbe19a46bf658dc289a43aee2d47dcf96f,1,9215170.0,1,4c24b6789b7a96fa5500d0a785093324ffbbb01a772914cef9483762a2d8c34f,1,1.0,1,3407.0
0,9241924820d30258f1b5a5e9d94aeac0,DWASHING,0,demand_noise_offset_v2,42|2024|3407,True,1,ba161382498fd36a4c30175cb07a84ac1133c5859a18a37a74640580779c654c,1,6055104.0,1,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1,1.0,1,3407.0
0,9241924820d30258f1b5a5e9d94aeac0,STRAFFIC,0,demand_noise_offset_v2,42|2024|3407,True,1,4c1d4ba0eef5ddd3365221043a78b101474cc2a6be0508150c186f86ab5de2a7,1,1927803.0,1,5cd76b6a746746009de5d2b3e6955a3facbb7d1f9e5ba3450140372694dc33f1,1,1.0,1,3407.0
0,9241924820d30258f1b5a5e9d94aeac0,TBUS,0,demand_noise_offset_v2,42|2024|3407,True,1,c218cdf62bac282f0134013ab8ea1e7b1cdb22f381d37dab9fe1dee05b0fd53b,1,6464910.0,1,4c24b6789b7a96fa5500d0a785093324ffbbb01a772914cef9483762a2d8c34f,1,1.0,1,3407.0
0,92852d0b9cb15d83bc32ce24b43cd421,DWASHING,0,demand_noise_offset_v2,42|2024|3407,True,1,68b180db7abeb248c4d9597000f006fcf50416f4c84e1febab91822fd619d52d,1,5887054.0,1,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1,1.0,1,3407.0
0,92852d0b9cb15d83bc32ce24b43cd421,STRAFFIC,0,demand_noise_offset_v2,42|2024|3407,True,1,84e31188034335eae01b72ec9422db91cb3db6cf33e7e87e9064259c0f0df160,1,3697991.0,1,5cd76b6a746746009de5d2b3e6955a3facbb7d1f9e5ba3450140372694dc33f1,1,1.0,1,3407.0
0,92852d0b9cb15d83bc32ce24b43cd421,TBUS,0,demand_noise_offset_v2,42|2024|3407,True,1,5ecd2347b2aff147c664b5f572ddc5dbe89fe31e45bfa0e8bc5e188190d1c17c,1,4053430.0,1,4c24b6789b7a96fa5500d0a785093324ffbbb01a772914cef9483762a2d8c34f,1,1.0,1,3407.0
0,92a4b6e7ce690c211166c2967b9d3651,DWASHING,0,demand_noise_offset_v2,42|2024|3407,True,1,0a4982138ec8bfd982d693fde77ccd80504f0f2681ca1a79cc83f68639178e1b,1,8919549.0,1,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1,1.0,1,3407.0
0,92a4b6e7ce690c211166c2967b9d3651,STRAFFIC,0,demand_noise_offset_v2,42|2024|3407,True,1,d9b9d967d13f7c3b1e06c69eb89c1e037c5650a2d6a377abe91c55841cd24765,1,5176911.0,1,5cd76b6a746746009de5d2b3e6955a3facbb7d1f9e5ba3450140372694dc33f1,1,1.0,1,3407.0
0,92a4b6e7ce690c211166c2967b9d3651,TBUS,0,demand_noise_offset_v2,42|2024|3407,True,1,f5861f5e2163366f94a2f5c4e3cd319dc7d464cf764c9b15707531f3c6e908ee,1,1415156.0,1,4c24b6789b7a96fa5500d0a785093324ffbbb01a772914cef9483762a2d8c34f,1,1.0,1,3407.0
0,937e8cf48f631aa7ec7153f60ad2f192,DWASHING,0,demand_noise_offset_v2,42|2024|3407,True,1,934873e629b7270b08b5a91fd1b048bc26e3b52e3776774a54ff307a0f144749,1,6237720.0,1,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1,1.0,1,3407.0
0,937e8cf48f631aa7ec7153f60ad2f192,STRAFFIC,0,demand_noise_offset_v2,42|2024|3407,True,1,81caee54bb3baab74ed38e4ae88e05f4ba4ed664721ec34b2e323c2b60702f23,1,8742884.0,1,5cd76b6a746746009de5d2b3e6955a3facbb7d1f9e5ba3450140372694dc33f1,1,1.0,1,3407.0
0,937e8cf48f631aa7ec7153f60ad2f192,TBUS,0,demand_noise_offset_v2,42|2024|3407,True,1,d695c8a9152b8d9b859e40b63ca2c036fd1f977b08f23b99585f3e0a469d03c9,1,1371739.0,1,4c24b6789b7a96fa5500d0a785093324ffbbb01a772914cef9483762a2d8c34f,1,1.0,1,3407.0
0,940704b541a8d463f81ea666f8da0a2d,DWASHING,0,demand_noise_offset_v2,42|2024|3407,True,1,3994ab4d85c1ef03645afe21d5c0545fb19ffbaaa0574e5ae6ac86aae357aeda,1,2351974.0,1,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1,1.0,1,3407.0
0,940704b541a8d463f81ea666f8da0a2d,STRAFFIC,0,demand_noise_offset_v2,42|2024|3407,True,1,73e7ba78e49435ffec017bb120f2e13d4c957e3a6af8b70e3f99e061cf95a4bc,1,6587666.0,1,5cd76b6a746746009de5d2b3e6955a3facbb7d1f9e5ba3450140372694dc33f1,1,1.0,1,3407.0
0,940704b541a8d463f81ea666f8da0a2d,TBUS,0,demand_noise_offset_v2,42|2024|3407,True,1,b60be9a4d8da47df8c9c1f485436302151c0196341eb432eae854a5657ed403d,1,5622027.0,1,4c24b6789b7a96fa5500d0a785093324ffbbb01a772914cef9483762a2d8c34f,1,1.0,1,3407.0
0,96f4365be7925a63b199ce1f0e094270,DWASHING,0,demand_noise_offset_v2,42|2024|3407,True,1,f612f8ccf70f18e6b384f961c0867e73fddbf8058e68860a98521b4a4fcbd44f,1,7961707.0,1,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1,1.0,1,3407.0
0,96f4365be7925a63b199ce1f0e094270,STRAFFIC,0,demand_noise_offset_v2,42|2024|3407,True,1,70b4a5ff11ecf756bcc2e970144f10c71e8ec00ea08ae3dabfe9265887d12e79,1,3042569.0,1,5cd76b6a746746009de5d2b3e6955a3facbb7d1f9e5ba3450140372694dc33f1,1,1.0,1,3407.0
0,96f4365be7925a63b199ce1f0e094270,TBUS,0,demand_noise_offset_v2,42|2024|3407,True,1,fb14ecb024b4a4c1ed4f03df784b1d8e0fca08a5891ccf08ba35a511c2c6e8bc,1,8416017.0,1,4c24b6789b7a96fa5500d0a785093324ffbbb01a772914cef9483762a2d8c34f,1,1.0,1,3407.0
0,9a1f2c7d433b216204177eeaf261b0b5,DWASHING,0,demand_noise_offset_v2,42|2024|3407,True,1,62a5c276731ced0c53dd36258fe48b6e3a17f6fa7de40ffef62cc020beb310c6,1,2687070.0,1,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1,1.0,1,3407.0
0,9a1f2c7d433b216204177eeaf261b0b5,STRAFFIC,0,demand_noise_offset_v2,42|2024|3407,True,1,8146bae2c8086061ed4697c579ab00e9cdaf120b4f30d4be8cd393fdb859e8ca,1,7355741.0,1,5cd76b6a746746009de5d2b3e6955a3facbb7d1f9e5ba3450140372694dc33f1,1,1.0,1,3407.0
0,9a1f2c7d433b216204177eeaf261b0b5,TBUS,0,demand_noise_offset_v2,42|2024|3407,True,1,8b1398b71e991fd4da87aba4e1205aedc1500b05ae62b04bc71e106421b36c33,1,34906.0,1,4c24b6789b7a96fa5500d0a785093324ffbbb01a772914cef9483762a2d8c34f,1,1.0,1,3407.0
0,9dcd542137ab5deb241d9b7b2ed7c5c9,DWASHING,0,demand_noise_offset_v2,42|2024|3407,True,1,d44e213619ee08da6ed6f11f9d64d50c16be091dd2f120ae4e09cba3762233db,1,5408384.0,1,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1,1.0,1,3407.0
0,9dcd542137ab5deb241d9b7b2ed7c5c9,STRAFFIC,0,demand_noise_offset_v2,42|2024|3407,True,1,821f13108a94cb783c47800f505c65c6d3b98d64582506e4be19af91f7b8fa30,1,5752156.0,1,5cd76b6a746746009de5d2b3e6955a3facbb7d1f9e5ba3450140372694dc33f1,1,1.0,1,3407.0
0,9dcd542137ab5deb241d9b7b2ed7c5c9,TBUS,0,demand_noise_offset_v2,42|2024|3407,True,1,8c0ef3efca0e8315e41717031c72011129f63a77974ff5b364c0e867fc92fdf2,1,6966273.0,1,4c24b6789b7a96fa5500d0a785093324ffbbb01a772914cef9483762a2d8c34f,1,1.0,1,3407.0
0,9ea43ffa0a9fefd061e5e02543126bec,DWASHING,0,demand_noise_offset_v2,42|2024|3407,True,1,bc0fcd6fd943c1478337a88b4e3987c998209cfcb030a0fb62b358b16de54293,1,1058678.0,1,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1,1.0,1,3407.0
0,9ea43ffa0a9fefd061e5e02543126bec,STRAFFIC,0,demand_noise_offset_v2,42|2024|3407,True,1,cec6ae9cde942ba5625201cede2b06ea1481a8f7bf63809304befbc6ee2d8457,1,6954848.0,1,5cd76b6a746746009de5d2b3e6955a3facbb7d1f9e5ba3450140372694dc33f1,1,1.0,1,3407.0
0,9ea43ffa0a9fefd061e5e02543126bec,TBUS,0,demand_noise_offset_v2,42|2024|3407,True,1,009bedcc08475ad390764b137abbbd8606fb867852e62a7826afcfd9013099ea,1,1916529.0,1,4c24b6789b7a96fa5500d0a785093324ffbbb01a772914cef9483762a2d8c34f,1,1.0,1,3407.0
0,9f56e233d86a50f8c07037764ffc404c,DWASHING,0,demand_noise_offset_v2,42|2024|3407,True,1,69198a1f15a531b9b0add9845a6aaf01b1de70ca65faa0aa6fe27b9e2a62cde7,1,5064942.0,1,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1,1.0,1,3407.0
0,9f56e233d86a50f8c07037764ffc404c,STRAFFIC,0,demand_noise_offset_v2,42|2024|3407,True,1,ad8ff5878caf8191005c052c971fba2057ddb2872b27023d9519327fed8baa20,1,6607768.0,1,5cd76b6a746746009de5d2b3e6955a3facbb7d1f9e5ba3450140372694dc33f1,1,1.0,1,3407.0
0,9f56e233d86a50f8c07037764ffc404c,TBUS,0,demand_noise_offset_v2,42|2024|3407,True,1,f4ef3983c60fdfb787fccd69f8d2dc10cac4cf50118838232fb25b85ccf9c032,1,8878933.0,1,4c24b6789b7a96fa5500d0a785093324ffbbb01a772914cef9483762a2d8c34f,1,1.0,1,3407.0
0,9fe1b1d16ab7b011126eec1b974d15be,DWASHING,0,demand_noise_offset_v2,42|2024|3407,True,1,a0a9e1cdf52b5c99f199cd59ba9f786bed14cd0e8326d77db7ba9accbe7773e4,1,4367893.0,1,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1,1.0,1,3407.0
0,9fe1b1d16ab7b011126eec1b974d15be,STRAFFIC,0,demand_noise_offset_v2,42|2024|3407,True,1,e9bcbca1ad21f2344e59e410bf92cafc667e561b6acb0ab2c59a78cb20341aef,1,3123037.0,1,5cd76b6a746746009de5d2b3e6955a3facbb7d1f9e5ba3450140372694dc33f1,1,1.0,1,3407.0
0,9fe1b1d16ab7b011126eec1b974d15be,TBUS,0,demand_noise_offset_v2,42|2024|3407,True,1,9872f1c16d1a0f0ca0226d29e3da1b149cf8a49869c6604b7dfc946ef3ee76e8,1,6961692.0,1,4c24b6789b7a96fa5500d0a785093324ffbbb01a772914cef9483762a2d8c34f,1,1.0,1,3407.0
0,a01b0c33cc7f711409675f20113a2224,DWASHING,0,demand_noise_offset_v2,42|2024|3407,True,1,f8562a5fc3d7cdf82b76921f42a41c9fa85f62c7457413c9c9be594d33af962f,1,6165328.0,1,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1,1.0,1,3407.0
0,a01b0c33cc7f711409675f20113a2224,STRAFFIC,0,demand_noise_offset_v2,42|2024|3407,True,1,15d97a8b8deff3f9732002cd8cd06934cb45f0befee1088470f8fc508beec35c,1,2413045.0,1,5cd76b6a746746009de5d2b3e6955a3facbb7d1f9e5ba3450140372694dc33f1,1,1.0,1,3407.0
0,a01b0c33cc7f711409675f20113a2224,TBUS,0,demand_noise_offset_v2,42|2024|3407,True,1,7c33b00f9f252faa7c98d9f9fc6d215f88ca983ecf93186d97d109844eada177,1,8832894.0,1,4c24b6789b7a96fa5500d0a785093324ffbbb01a772914cef9483762a2d8c34f,1,1.0,1,3407.0
0,a386793de4da5cae07e7e1b426e07f80,DWASHING,0,demand_noise_offset_v2,42|2024|3407,True,1,986dfd012bf243a83a97c271f8dbfecee69225225269c801e13ee9292a540e5d,1,3782059.0,1,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1,1.0,1,3407.0
0,a386793de4da5cae07e7e1b426e07f80,STRAFFIC,0,demand_noise_offset_v2,42|2024|3407,True,1,b67daaa1be2fa31de34cf784850013a41a70fcad0e2c138a01340733a61c7047,1,2358558.0,1,5cd76b6a746746009de5d2b3e6955a3facbb7d1f9e5ba3450140372694dc33f1,1,1.0,1,3407.0
0,a386793de4da5cae07e7e1b426e07f80,TBUS,0,demand_noise_offset_v2,42|2024|3407,True,1,7550e2eeec0942d2c06db74b79172e07d25fe521efa9e1afef8263d39cb2a04b,1,1005400.0,1,4c24b6789b7a96fa5500d0a785093324ffbbb01a772914cef9483762a2d8c34f,1,1.0,1,3407.0
0,a51ab823a33ac9f98b57ddd7d4c7dbac,DWASHING,0,demand_noise_offset_v2,42|2024|3407,True,1,36850976a7d550005bda9e9ef8b7a7cc3abd909c07b9e66de7816073d0dbd167,1,5646676.0,1,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1,1.0,1,3407.0
0,a51ab823a33ac9f98b57ddd7d4c7dbac,STRAFFIC,0,demand_noise_offset_v2,42|2024|3407,True,1,607447462236eddbe479322b0770755c4edc2af7427626c2a59aed3a00c734be,1,8488578.0,1,5cd76b6a746746009de5d2b3e6955a3facbb7d1f9e5ba3450140372694dc33f1,1,1.0,1,3407.0
0,a51ab823a33ac9f98b57ddd7d4c7dbac,TBUS,0,demand_noise_offset_v2,42|2024|3407,True,1,555e91eebebe3201ea005088ec1ed4c00ba5bc282fc84a9af89f281d8e9d0115,1,5606180.0,1,4c24b6789b7a96fa5500d0a785093324ffbbb01a772914cef9483762a2d8c34f,1,1.0,1,3407.0
0,a79a4d5ca276050cd921a9a53451c118,DWASHING,0,demand_noise_offset_v2,42|2024|3407,True,1,688a70fdf6773c55f940e419a296b302bab2bfeb0ec9b02140f6ef869e6ea5ff,1,2291805.0,1,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1,1.0,1,3407.0
0,a79a4d5ca276050cd921a9a53451c118,STRAFFIC,0,demand_noise_offset_v2,42|2024|3407,True,1,ae144fac9ddd0426adb68ee4be651d64b44b0e3cf9220b0bceebb424b86b08ee,1,776693.0,1,5cd76b6a746746009de5d2b3e6955a3facbb7d1f9e5ba3450140372694dc33f1,1,1.0,1,3407.0
0,a79a4d5ca276050cd921a9a53451c118,TBUS,0,demand_noise_offset_v2,42|2024|3407,True,1,11d01bfd56c845a729812d4be57d5ad739d2725ad1c44e7cc86bd741db6e476e,1,624417.0,1,4c24b6789b7a96fa5500d0a785093324ffbbb01a772914cef9483762a2d8c34f,1,1.0,1,3407.0
0,a7ab543a182c83c4cf8ec72231ba0af2,DWASHING,0,demand_noise_offset_v2,42|2024|3407,True,1,c96de022c579fa3a1dca9a244b12b6f7ee6a1119a6749888c4622bb397995026,1,3645565.0,1,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1,1.0,1,3407.0
0,a7ab543a182c83c4cf8ec72231ba0af2,STRAFFIC,0,demand_noise_offset_v2,42|2024|3407,True,1,80fce0f49a51d2432bafd536371407357bec21ac3e4d4c9e825557378c8ddbd7,1,6269367.0,1,5cd76b6a746746009de5d2b3e6955a3facbb7d1f9e5ba3450140372694dc33f1,1,1.0,1,3407.0
0,a7ab543a182c83c4cf8ec72231ba0af2,TBUS,0,demand_noise_offset_v2,42|2024|3407,True,1,1c5ee3f7ed97ea75c75d8df324f5e8ef43c07e8bccd7184328f3e23ffd219307,1,3220108.0,1,4c24b6789b7a96fa5500d0a785093324ffbbb01a772914cef9483762a2d8c34f,1,1.0,1,3407.0
0,a7e2073c043365484b8a8e53a336da67,DWASHING,0,demand_noise_offset_v2,42|2024|3407,True,1,63c1c0beb7c943a45ea6b277522281805581de16491fbf3756bf8ed8dffc52a7,1,5683095.0,1,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1,1.0,1,3407.0
0,a7e2073c043365484b8a8e53a336da67,STRAFFIC,0,demand_noise_offset_v2,42|2024|3407,True,1,f3ef8bbe8a25e146184ce1da467f0f188c068da85d7e98ee4412cb4f5b437271,1,8103422.0,1,5cd76b6a746746009de5d2b3e6955a3facbb7d1f9e5ba3450140372694dc33f1,1,1.0,1,3407.0
0,a7e2073c043365484b8a8e53a336da67,TBUS,0,demand_noise_offset_v2,42|2024|3407,True,1,0dcf74373afad47880b126d730e7945841627ce5d7e82abbf5710d17c4d83376,1,6335101.0,1,4c24b6789b7a96fa5500d0a785093324ffbbb01a772914cef9483762a2d8c34f,1,1.0,1,3407.0
0,a81227276c0cb075353c856ae7e0af41,DWASHING,0,demand_noise_offset_v2,42|2024|3407,True,1,9bf23f1e52025e2502849e91f15ca27d406bd1962e6d83e89755261ddb49c81d,1,894732.0,1,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1,1.0,1,3407.0
