fold,seed,clean_path,clean_md5,original_valid_samples,noise_dataset,noise_environment,noise_file,noise_sha256,selected_channel,target_snr_db,simulated_noise,noise_protocol,real_farm_external_validation,noise_offset,noise_seed,clean_active_rms,noise_active_rms_before_gain,gain,achieved_active_snr_db,achieved_full_window_snr_db,peak_before_scale,final_global_scale,clipping_detected,valid_start
0,3407,data/external/korea_raw/abdominal_cough/train_abdominal_16429.wav,89bcd1f7bcfd5c0d3850c0d8d7a77682,12321,,clean,,,,clean,False,zero_shot_frozen,False,,,,,,,,0.14512236416339874,1.0,False,
0,3407,data/raw/sow_call_dataset_labeled/frightened_stress/624-2.wav,6b7d32323ad19193729e70aa61366584,64000,,clean,,,,clean,False,zero_shot_frozen,False,,,,,,,,924.19921875,1.0,False,
0,3407,data/raw/sow_call_dataset_labeled/calm_grunt/218-0.wav,b3d8482fce8b5eaa3e2cb020780d332e,64000,,clean,,,,clean,False,zero_shot_frozen,False,,,,,,,,16304.2236328125,1.0,False,
0,3407,data/external/korea_raw/dry_cough/train_dry_14904.wav,82731434fe93293942ec3e677a251aa0,13408,,clean,,,,clean,False,zero_shot_frozen,False,,,,,,,,0.23222856223583221,1.0,False,
0,3407,data/raw/sow_call_dataset_labeled/calm_grunt/59-0.wav,59a6dd695e64efe4c8241ab5e0cd60df,64000,,clean,,,,clean,False,zero_shot_frozen,False,,,,,,,,17839.84375,1.0,False,
0,3407,data/external/korea_raw/dry_cough/train_dry_12342.wav,be5b9785349c0ba7847119f6859671bc,14017,,clean,,,,clean,False,zero_shot_frozen,False,,,,,,,,0.17570744454860687,1.0,False,
0,3407,data/external/korea_raw/dry_cough/train_dry_07999.wav,4bcc8d92055b679105e93da203cd9111,13313,,clean,,,,clean,False,zero_shot_frozen,False,,,,,,,,0.43527957797050476,1.0,False,
0,3407,data/raw/sow_call_dataset_labeled/calm_grunt/114-0.wav,6bfb9e30e653d62d2ad67d1d0fbee2b2,64000,,clean,,,,clean,False,zero_shot_frozen,False,,,,,,,,15433.9287109375,1.0,False,
0,3407,data/raw/sow_call_dataset_labeled/calm_grunt/274-0.wav,867a0d742da7dc4ab82703565363efca,64000,,clean,,,,clean,False,zero_shot_frozen,False,,,,,,,,17131.361328125,1.0,False,
0,3407,data/raw/sow_call_dataset_labeled/anxious_stress/1580-3.wav,f770589d5c495dba265407f0501aedab,63766,,clean,,,,clean,False,zero_shot_frozen,False,,,,,,,,1948.0986328125,1.0,False,
0,3407,data/external/korea_raw/abdominal_cough/train_abdominal_08112.wav,e88f3f912add02e57df4c7d0d5127334,16224,,clean,,,,clean,False,zero_shot_frozen,False,,,,,,,,0.39949867129325867,1.0,False,
0,3407,data/raw/sow_call_dataset_labeled/calm_grunt/250-0.wav,6501451456d9e85981b2e584769706d5,64000,,clean,,,,clean,False,zero_shot_frozen,False,,,,,,,,17065.640625,1.0,False,
0,3407,data/raw/sow_call_dataset_labeled/feeding/484-1.wav,7597d17cfc4d984eaab8bc076ccdf5ea,64000,,clean,,,,clean,False,zero_shot_frozen,False,,,,,,,,12490.2333984375,1.0,False,
0,3407,data/raw/sow_call_dataset_labeled/calm_grunt/251-0.wav,c0f8ff4583e17d7a26d397f7d7b0a2f7,64000,,clean,,,,clean,False,zero_shot_frozen,False,,,,,,,,18829.20703125,1.0,False,
0,3407,data/raw/sow_call_dataset_labeled/frightened_stress/988-2.wav,e3f63486bc9dd011d4c42a02e2ab82eb,63998,,clean,,,,clean,False,zero_shot_frozen,False,,,,,,,,2671.597900390625,1.0,False,
0,3407,data/raw/sow_call_dataset_labeled/calm_grunt/89-0.wav,66baf7d1e6268784319cb4666f8d36fd,64000,,clean,,,,clean,False,zero_shot_frozen,False,,,,,,,,14950.0087890625,1.0,False,
0,3407,data/raw/sow_call_dataset_labeled/anxious_stress/1649-3.wav,8ef7b5c15e374567562265858e5d7ed1,64000,,clean,,,,clean,False,zero_shot_frozen,False,,,,,,,,14968.90234375,1.0,False,
0,3407,data/raw/sow_call_dataset_labeled/anxious_stress/1738-3.wav,ad7a0d5de7477a9d5d43b2bd260d645e,64000,,clean,,,,clean,False,zero_shot_frozen,False,,,,,,,,1625.04443359375,1.0,False,
0,3407,data/raw/sow_call_dataset_labeled/calm_grunt/165-0.wav,58f3af1d9665f4501de1c256ac27087d,64000,,clean,,,,clean,False,zero_shot_frozen,False,,,,,,,,16446.068359375,1.0,False,
0,3407,data/raw/sow_call_dataset_labeled/calm_grunt/253-0.wav,88f53ffdc813ee27215e3d68cababb72,64000,,clean,,,,clean,False,zero_shot_frozen,False,,,,,,,,15605.591796875,1.0,False,
0,3407,data/raw/sow_call_dataset_labeled/calm_grunt/252-0.wav,2425faf6d72ec8f1cfb27af49a442721,64000,,clean,,,,clean,False,zero_shot_frozen,False,,,,,,,,17537.57421875,1.0,False,
0,3407,data/raw/sow_call_dataset_labeled/frightened_stress/887-2.wav,36d2f03519aad0dc3c6d70f418bede2d,64000,,clean,,,,clean,False,zero_shot_frozen,False,,,,,,,,2293.635009765625,1.0,False,
0,3407,data/raw/sow_call_dataset_labeled/feeding/367-1.wav,940704b541a8d463f81ea666f8da0a2d,64000,,clean,,,,clean,False,zero_shot_frozen,False,,,,,,,,8199.408203125,1.0,False,
0,3407,data/raw/sow_call_dataset_labeled/anxious_stress/1294-3.wav,3b1abd244c212e4e29ed5d8d492094a3,64000,,clean,,,,clean,False,zero_shot_frozen,False,,,,,,,,2260.59765625,1.0,False,
0,3407,data/raw/sow_call_dataset_labeled/calm_grunt/84-0.wav,6284697bc5cf29624df3bee3472e7b55,64000,,clean,,,,clean,False,zero_shot_frozen,False,,,,,,,,14493.814453125,1.0,False,
0,3407,data/external/korea_raw/dry_cough/train_dry_06353.wav,7c4381d73edf61a542eca5b8ad16ccbe,7969,,clean,,,,clean,False,zero_shot_frozen,False,,,,,,,,0.43850889801979065,1.0,False,
0,3407,data/raw/sow_call_dataset_labeled/frightened_stress/798-2.wav,9047deea4f6c553333311bf1f5279715,64000,,clean,,,,clean,False,zero_shot_frozen,False,,,,,,,,1162.1856689453125,1.0,False,
0,3407,data/raw/sow_call_dataset_labeled/feeding/396-1.wav,850bc5be2aeb59aeadd3ce9d998d574e,64000,,clean,,,,clean,False,zero_shot_frozen,False,,,,,,,,6161.31640625,1.0,False,
0,3407,data/external/korea_raw/abdominal_cough/train_abdominal_01211.wav,54d7ff55aaca2d49609a064333bab111,17952,,clean,,,,clean,False,zero_shot_frozen,False,,,,,,,,0.13306692242622375,1.0,False,
0,3407,data/raw/sow_call_dataset_labeled/feeding/382-1.wav,6900556222b8dc7174fb2b5d5e1d09ac,63997,,clean,,,,clean,False,zero_shot_frozen,False,,,,,,,,9060.6728515625,1.0,False,
0,3407,data/raw/sow_call_dataset_labeled/feeding/308-1.wav,62f84208f3d66bc2106eced8f9723a09,63986,,clean,,,,clean,False,zero_shot_frozen,False,,,,,,,,3271.34814453125,1.0,False,
0,3407,data/raw/sow_call_dataset_labeled/feeding/411-1.wav,34ffe8b85e2dd2ea42fae8d315374606,63998,,clean,,,,clean,False,zero_shot_frozen,False,,,,,,,,3804.169921875,1.0,False,
0,3407,data/external/korea_raw/dry_cough/train_dry_02449.wav,2896dd842b3141f1521d6e69312d7362,18497,,clean,,,,clean,False,zero_shot_frozen,False,,,,,,,,0.4171677231788635,1.0,False,
0,3407,data/raw/sow_call_dataset_labeled/calm_grunt/35-0.wav,bce14de9ae101013d89c90c1a29bb636,64000,,clean,,,,clean,False,zero_shot_frozen,False,,,,,,,,9142.56640625,1.0,False,
0,3407,data/raw/sow_call_dataset_labeled/feeding/387-1.wav,9241924820d30258f1b5a5e9d94aeac0,64000,,clean,,,,clean,False,zero_shot_frozen,False,,,,,,,,5404.30029296875,1.0,False,
0,3407,data/raw/sow_call_dataset_labeled/anxious_stress/1616-3.wav,6063d92c24fe5f2476915494d06f6c8a,63987,,clean,,,,clean,False,zero_shot_frozen,False,,,,,,,,4050.8349609375,1.0,False,
0,3407,data/raw/sow_call_dataset_labeled/calm_grunt/155-0.wav,68510d2282aa7349ec4e06faa0638875,64000,,clean,,,,clean,False,zero_shot_frozen,False,,,,,,,,11845.9833984375,1.0,False,
0,3407,data/raw/sow_call_dataset_labeled/anxious_stress/1468-3.wav,d20184e28961e933d131951e2eb5242b,64000,,clean,,,,clean,False,zero_shot_frozen,False,,,,,,,,4247.8076171875,1.0,False,
0,3407,data/raw/sow_call_dataset_labeled/calm_grunt/86-0.wav,6686d8c376a0e89e3ba4cf02a3221421,64000,,clean,,,,clean,False,zero_shot_frozen,False,,,,,,,,15657.4267578125,1.0,False,
0,3407,data/external/korea_raw/abdominal_cough/train_abdominal_05140.wav,ffc07baef90cf2dfcbaa9c4fa0e982c0,13985,,clean,,,,clean,False,zero_shot_frozen,False,,,,,,,,0.2048105150461197,1.0,False,
0,3407,data/raw/sow_call_dataset_labeled/feeding/321-1.wav,09b3ffe59b3de4c1fad3e875d3de4e0d,63992,,clean,,,,clean,False,zero_shot_frozen,False,,,,,,,,5215.64013671875,1.0,False,
0,3407,data/raw/sow_call_dataset_labeled/feeding/461-1.wav,81b6b443e611971e62ee7f480b5e80b8,64000,DEMAND,DWASHING,data/noise_sources/demand/audio/DWASHING/ch01.wav,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1.0,20.0,True,zero_shot_frozen,False,7511412.0,3.1523233976243354e+18,330.3920405704791,0.019117905170670108,1728.1811873266993,20.000000170405805,20.000000170405805,2974.549072265625,0.00033584922478320105,True,0.0
0,3407,data/raw/sow_call_dataset_labeled/calm_grunt/74-0.wav,231dcdc74cf41f59690ae1408467d2ee,64000,DEMAND,DWASHING,data/noise_sources/demand/audio/DWASHING/ch01.wav,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1.0,20.0,True,zero_shot_frozen,False,6310826.0,8.440508298795813e+18,689.0697472656415,0.009737242050846669,7076.641862936186,19.999999716181684,19.999999716181684,15108.9013671875,6.61199630417577e-05,True,0.0
0,3407,data/external/korea_raw/dry_cough/train_dry_16871.wav,0087b3873541a379748a345b960d0af7,15649,DEMAND,DWASHING,data/noise_sources/demand/audio/DWASHING/ch01.wav,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1.0,20.0,True,zero_shot_frozen,False,4045311.0,3.8374049635220265e+18,0.05542253586361861,0.013071282055484875,0.42400229471264916,20.00000010204991,16.989044162563648,0.35795146226882935,1.0,False,24175.0
0,3407,data/raw/sow_call_dataset_labeled/anxious_stress/1567-3.wav,d76bf0e98eb7f34a4269a6dcebf2b860,64000,DEMAND,DWASHING,data/noise_sources/demand/audio/DWASHING/ch01.wav,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1.0,20.0,True,zero_shot_frozen,False,5601494.0,5.661076901660425e+18,2160.9679133716404,0.013852568585345738,15599.763322288623,19.9999998062173,19.9999998062173,12084.724609375,8.266634385900718e-05,True,0.0
0,3407,data/external/korea_raw/abdominal_cough/train_abdominal_00145.wav,e49ea7e3eb02dd8208d5767cc2a865bd,13760,DEMAND,DWASHING,data/noise_sources/demand/audio/DWASHING/ch01.wav,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1.0,20.0,True,zero_shot_frozen,False,3433269.0,7.054045928382006e+18,0.054280202175761995,0.011705241123475863,0.4637256217379273,19.999999909679758,12.931404617097634,0.28575703501701355,1.0,False,25120.0
0,3407,data/raw/sow_call_dataset_labeled/calm_grunt/126-0.wav,36fb7ca69b77d3439d07d4eed5009620,64000,DEMAND,DWASHING,data/noise_sources/demand/audio/DWASHING/ch01.wav,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1.0,20.0,True,zero_shot_frozen,False,8902541.0,5.650537419753524e+18,612.6466638729408,0.011539813913273364,5308.98217663857,20.00000039549192,20.00000039549192,8106.79833984375,0.0001232299063231977,True,0.0
0,3407,data/raw/sow_call_dataset_labeled/feeding/422-1.wav,ad0e6cc5f381d90941387e48ac3c90e5,64000,DEMAND,DWASHING,data/noise_sources/demand/audio/DWASHING/ch01.wav,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1.0,20.0,True,zero_shot_frozen,False,8604820.0,8.377440160516151e+18,553.9720628504172,0.013445159042305862,4120.234361730616,19.999999970628167,19.999999970628167,6426.4892578125,0.0001554503493156149,True,0.0
0,3407,data/raw/sow_call_dataset_labeled/frightened_stress/1033-2.wav,8922fbed7e0303ce8677c3bc946a39ed,63995,DEMAND,DWASHING,data/noise_sources/demand/audio/DWASHING/ch01.wav,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1.0,20.0,True,zero_shot_frozen,False,3095312.0,3.82124237687814e+18,242.93468520624987,0.017151640226957938,1416.3933127772787,20.00000001649207,19.99976754640484,2096.8125,0.00047643744970043815,True,2.0
0,3407,data/external/korea_raw/dry_cough/train_dry_08957.wav,24488fa53abe2228b8830f93c083ba5d,16000,DEMAND,DWASHING,data/noise_sources/demand/audio/DWASHING/ch01.wav,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1.0,20.0,True,zero_shot_frozen,False,3432010.0,2.2098418694824023e+18,0.1368990824889901,0.011185007000535619,1.2239516924972365,19.999999968614617,12.935554665392562,0.7643448710441589,1.0,False,24000.0
0,3407,data/raw/sow_call_dataset_labeled/calm_grunt/191-0.wav,3edbcd7e4d484f1fa45cd8c3904ed2b2,64000,DEMAND,DWASHING,data/noise_sources/demand/audio/DWASHING/ch01.wav,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1.0,20.0,True,zero_shot_frozen,False,2553665.0,6.422929050255694e+17,1322.3588303029073,0.016463423911094937,8032.100961767441,19.999999876902542,19.999999876902542,17263.751953125,5.7866911127575945e-05,True,0.0
0,3407,data/external/korea_raw/dry_cough/train_dry_03883.wav,d33384b82a4c07ee3479d6a84e6a107a,16000,DEMAND,DWASHING,data/noise_sources/demand/audio/DWASHING/ch01.wav,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1.0,20.0,True,zero_shot_frozen,False,4927642.0,8.563550221859529e+17,0.05905472440135938,0.01640643820389376,0.3599484767348458,19.999999771115583,14.952029953349872,0.3541186451911926,1.0,False,24000.0
0,3407,data/raw/sow_call_dataset_labeled/calm_grunt/164-0.wav,d61f937fb7139f1bd2472783afd2378a,64000,DEMAND,DWASHING,data/noise_sources/demand/audio/DWASHING/ch01.wav,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1.0,20.0,True,zero_shot_frozen,False,7308024.0,3.099304968461024e+18,1226.1967713311983,0.01473541457834899,8321.427027461252,20.00000028030719,20.00000028030719,15055.048828125,6.635647691382602e-05,True,0.0
0,3407,data/external/korea_raw/dry_cough/train_dry_05642.wav,88d7f4aa29a5020b78bb91ee3a01937f,13056,DEMAND,DWASHING,data/noise_sources/demand/audio/DWASHING/ch01.wav,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1.0,20.0,True,zero_shot_frozen,False,2541966.0,2.82328006749013e+18,0.060270272855776005,0.0196414039469466,0.30685318126225625,20.00000017097813,15.49014159715336,0.383999228477478,1.0,False,25472.0
0,3407,data/raw/sow_call_dataset_labeled/feeding/386-1.wav,14e3565af5b36ce69c196167511c0621,64000,DEMAND,DWASHING,data/noise_sources/demand/audio/DWASHING/ch01.wav,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1.0,20.0,True,zero_shot_frozen,False,3266901.0,8.225831071275453e+18,302.42735361492004,0.017138704929173645,1764.5869677126284,20.000000260347544,20.000000260347544,2586.902587890625,0.000386176118372741,True,0.0
0,3407,data/raw/sow_call_dataset_labeled/anxious_stress/1691-3.wav,ff6ed75be70451ec0c28fb565f81cd54,63988,DEMAND,DWASHING,data/noise_sources/demand/audio/DWASHING/ch01.wav,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1.0,20.0,True,zero_shot_frozen,False,3838986.0,2.801053062527582e+18,496.3896603203642,0.015380735519964404,3227.3467005270563,20.000000047995222,19.99968577601596,3986.07421875,0.0002506225286274971,True,6.0
0,3407,data/external/korea_raw/abdominal_cough/train_abdominal_04314.wav,14cfa356c56f5fb97ab95f6e8f359b80,20001,DEMAND,DWASHING,data/noise_sources/demand/audio/DWASHING/ch01.wav,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1.0,20.0,True,zero_shot_frozen,False,4928473.0,6.140490210726282e+18,0.041687123283452435,0.01567651918852204,0.26592078753027465,19.999999985135926,15.482599252180789,0.2171555757522583,1.0,False,21999.0
0,3407,data/external/korea_raw/dry_cough/train_dry_17215.wav,7de8d3e02d0b1fe49ade87fb918a2119,13536,DEMAND,DWASHING,data/noise_sources/demand/audio/DWASHING/ch01.wav,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1.0,20.0,True,zero_shot_frozen,False,9529469.0,2.519939430596976e+18,0.3094046526918556,0.005176423213796408,5.977190038620066,20.000000027549092,5.420573207830207,1.0883738994598389,0.9178830919188753,True,25232.0
0,3407,data/external/korea_raw/dry_cough/train_dry_08205.wav,6704c14d5e967fb2463c9162bfcd787d,22977,DEMAND,DWASHING,data/noise_sources/demand/audio/DWASHING/ch01.wav,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1.0,20.0,True,zero_shot_frozen,False,3830033.0,4.172718789226354e+18,0.09645465766897002,0.016665710926403437,0.5787611347329755,19.999999615895888,16.228907017125003,0.5612068176269531,1.0,False,20511.0
0,3407,data/raw/sow_call_dataset_labeled/feeding/372-1.wav,a51ab823a33ac9f98b57ddd7d4c7dbac,64000,DEMAND,DWASHING,data/noise_sources/demand/audio/DWASHING/ch01.wav,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1.0,20.0,True,zero_shot_frozen,False,7304318.0,1.4711341543052032e+18,174.77702599599246,0.01496310704191328,1168.053035418534,20.000000425446068,20.000000425446068,2070.1767578125,0.00048256748909480387,True,0.0
0,3407,data/raw/sow_call_dataset_labeled/calm_grunt/234-0.wav,60811846bec973804cf5cb64ea03726f,64000,DEMAND,DWASHING,data/noise_sources/demand/audio/DWASHING/ch01.wav,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1.0,20.0,True,zero_shot_frozen,False,9002771.0,8.908711515334283e+18,1365.608504954749,0.008213319203226578,16626.75553165246,19.999999828152045,19.999999828152045,16800.447265625,5.946270264149636e-05,True,0.0
0,3407,data/raw/sow_call_dataset_labeled/anxious_stress/1358-3.wav,2d25df36b23419dad4eac8cb0c26741b,64000,DEMAND,DWASHING,data/noise_sources/demand/audio/DWASHING/ch01.wav,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1.0,20.0,True,zero_shot_frozen,False,784910.0,1.4824219146235753e+18,249.80913756039314,0.011507743955355903,2170.7915863398025,20.000000328450696,20.000000328450696,2183.76416015625,0.0004574669821161094,True,0.0
0,3407,data/external/korea_raw/abdominal_cough/train_abdominal_04310.wav,f720b0ab06424dff180f34747009278e,12000,DEMAND,DWASHING,data/noise_sources/demand/audio/DWASHING/ch01.wav,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1.0,20.0,True,zero_shot_frozen,False,2309518.0,6.035230768778526e+18,0.048781646970011076,0.012710716332383135,0.3837836176528455,20.000000204134896,11.184289845547248,0.21060582995414734,1.0,False,26000.0
0,3407,data/raw/sow_call_dataset_labeled/anxious_stress/1628-3.wav,b4bafd8c58512f0cbd5d3fc95eff2e5e,64000,DEMAND,DWASHING,data/noise_sources/demand/audio/DWASHING/ch01.wav,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1.0,20.0,True,zero_shot_frozen,False,407843.0,7.179771302108243e+18,716.2477665910692,0.00915193082158215,7826.192970143616,20.000000109827315,20.000000109827315,7046.72314453125,0.0001417680217471427,True,0.0
0,3407,data/external/korea_raw/dry_cough/train_dry_10991.wav,fed26a33f0b741bc95bbf8e3ae6cdaa1,10016,DEMAND,DWASHING,data/noise_sources/demand/audio/DWASHING/ch01.wav,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1.0,20.0,True,zero_shot_frozen,False,7677093.0,3.62063145533519e+18,0.11561164243036151,0.015199589296627632,0.7606234627406184,20.00000008659313,12.247594579800506,0.5831339955329895,1.0,False,26992.0
0,3407,data/raw/sow_call_dataset_labeled/anxious_stress/1697-3.wav,07cbbc074a5616ad1173d36f2d5a9c57,63996,DEMAND,DWASHING,data/noise_sources/demand/audio/DWASHING/ch01.wav,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1.0,20.0,True,zero_shot_frozen,False,7264341.0,7.95637813578782e+18,485.1177626907367,0.01864471106537847,2601.9055001155593,19.999999940584,19.99982015641478,2539.22314453125,0.0003934274158423438,True,2.0
0,3407,data/raw/sow_call_dataset_labeled/feeding/407-1.wav,194745edca2b4ea2108f74e6798de76b,64000,DEMAND,DWASHING,data/noise_sources/demand/audio/DWASHING/ch01.wav,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1.0,20.0,True,zero_shot_frozen,False,277561.0,5.929680459772555e+18,651.8142671797953,0.007224889571935843,9021.788647285131,19.9999996028685,19.9999996028685,4941.05322265625,0.0002021836145013127,True,0.0
0,3407,data/external/korea_raw/abdominal_cough/train_abdominal_00976.wav,482167f50b0581254cf3db0cbf02e6d8,10113,DEMAND,DWASHING,data/noise_sources/demand/audio/DWASHING/ch01.wav,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1.0,20.0,True,zero_shot_frozen,False,8240884.0,7.787172264529963e+18,0.04119018243817605,0.012849506493545356,0.32055847793739756,19.99999971819882,12.798292474557613,0.27360251545906067,1.0,False,26943.0
0,3407,data/raw/sow_call_dataset_labeled/calm_grunt/198-0.wav,d6f78c29d16485f14e15c559ba612000,64000,DEMAND,DWASHING,data/noise_sources/demand/audio/DWASHING/ch01.wav,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1.0,20.0,True,zero_shot_frozen,False,7063500.0,3.119243535518081e+18,885.5858411836019,0.011265312711875572,7861.174064436245,20.000000261781146,20.000000261781146,15633.962890625,6.389934573780116e-05,True,0.0
0,3407,data/raw/sow_call_dataset_labeled/anxious_stress/1471-3.wav,ed129f6416e1cbbabfb2990dc4759456,63998,DEMAND,DWASHING,data/noise_sources/demand/audio/DWASHING/ch01.wav,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1.0,20.0,True,zero_shot_frozen,False,4482975.0,6.346550154112956e+18,3076.2518728593964,0.012191831721433856,25232.07294151863,20.000000232745094,19.999749870613222,20097.408203125,4.970790212862686e-05,True,1.0
0,3407,data/raw/sow_call_dataset_labeled/anxious_stress/1694-3.wav,4cadeb71267741745df4bb50bad5fc80,64000,DEMAND,DWASHING,data/noise_sources/demand/audio/DWASHING/ch01.wav,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1.0,20.0,True,zero_shot_frozen,False,1313692.0,702801522734375.0,825.0489726956336,0.007895874408344179,10449.114689865644,20.000000359017967,20.000000359017967,5174.04541015625,0.00019307909397915998,True,0.0
0,3407,data/raw/sow_call_dataset_labeled/calm_grunt/142-0.wav,c549a91a9505158b9f6442db3dcff4e4,64000,DEMAND,DWASHING,data/noise_sources/demand/audio/DWASHING/ch01.wav,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1.0,20.0,True,zero_shot_frozen,False,5694368.0,6.246230055377618e+18,1281.8327474401044,0.016525829923329242,7756.54084174352,19.99999980960292,19.99999980960292,14768.404296875,6.764441031800496e-05,True,0.0
0,3407,data/raw/sow_call_dataset_labeled/anxious_stress/1437-3.wav,9dcd542137ab5deb241d9b7b2ed7c5c9,64000,DEMAND,DWASHING,data/noise_sources/demand/audio/DWASHING/ch01.wav,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1.0,20.0,True,zero_shot_frozen,False,1853498.0,5.93495433085531e+18,3939.1785986192194,0.016715008156232686,23566.71658069386,19.999999918057778,19.999999918057778,23082.5859375,4.327937964597906e-05,True,0.0
0,3407,data/external/korea_raw/abdominal_cough/train_abdominal_14437.wav,12f71686d1214f4a37e7f533b384ea35,17280,DEMAND,DWASHING,data/noise_sources/demand/audio/DWASHING/ch01.wav,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1.0,20.0,True,zero_shot_frozen,False,11740.0,4.743348809844906e+18,0.05661227773846427,0.01994676319772903,0.28381686380529986,19.999999685047786,17.10732193919986,0.2968836724758148,1.0,False,23360.0
0,3407,data/raw/sow_call_dataset_labeled/anxious_stress/1561-3.wav,5fb81c5b843c88128bdd4a3474a270e3,64000,DEMAND,DWASHING,data/noise_sources/demand/audio/DWASHING/ch01.wav,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1.0,20.0,True,zero_shot_frozen,False,8329927.0,1.88366962399929e+18,583.0942348172008,0.010878050108192868,5360.282670310922,19.999999926223936,19.999999926223936,5209.19921875,0.00019177611722051208,True,0.0
0,3407,data/raw/sow_call_dataset_labeled/calm_grunt/146-0.wav,e555283d4dcff3cbe68b58ea6baa9321,64000,DEMAND,DWASHING,data/noise_sources/demand/audio/DWASHING/ch01.wav,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1.0,20.0,True,zero_shot_frozen,False,9290394.0,8.844148884718876e+18,1034.7847744680178,0.012056509644593672,8582.788924587569,19.999999851416693,19.999999851416693,15877.291015625,6.29200534912961e-05,True,0.0
0,3407,data/raw/sow_call_dataset_labeled/feeding/385-1.wav,9fe1b1d16ab7b011126eec1b974d15be,64000,DEMAND,DWASHING,data/noise_sources/demand/audio/DWASHING/ch01.wav,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1.0,20.0,True,zero_shot_frozen,False,7811019.0,7.797159313756846e+18,652.0218966575002,0.019264298611657637,3384.6126962698463,19.999999755612656,19.999999755612656,5498.4423828125,0.00018168781819425067,True,0.0
0,3407,data/raw/sow_call_dataset_labeled/feeding/347-1.wav,025adb61783547ff9a35c44600e53f23,64000,DEMAND,DWASHING,data/noise_sources/demand/audio/DWASHING/ch01.wav,ff033b73096b456e83fa0fbf21625a80fcbb24af6c3c1bfe9aa94587ca64f394,1.0,20.0,True,zero_shot_frozen,False,5344537.0,8.232777853482267e+18,352.84780930980054,0.010105395553284813,3491.677366306611,20.00000029014645,20.00000029014645,4008.634521484375,0.0002492120433144591,True,0.0
