filepath,label,source,source_id
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_00-51-50_372__rank018__p0.962__22.80-25.00.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_00-51-50_372
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_00-57-50_867__rank008__p0.931__31.10-32.50.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_00-57-50_867
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_00-57-50_867__rank009__p0.931__109.80-112.10.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_00-57-50_867
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_00-57-50_867__rank010__p0.913__174.50-176.20.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_00-57-50_867
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_00-57-50_867__rank011__p0.911__250.40-253.40.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_00-57-50_867
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_00-57-50_867__rank012__p0.909__162.00-163.50.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_00-57-50_867
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_00-57-50_867__rank017__p0.858__93.20-95.10.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_00-57-50_867
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_00-57-50_867__rank018__p0.843__338.90-340.40.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_00-57-50_867
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_00-57-50_867__rank020__p0.837__28.70-30.20.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_00-57-50_867
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-03-51_362__rank009__p0.957__318.10-320.70.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-03-51_362
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-03-51_362__rank012__p0.938__286.40-288.50.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-03-51_362
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-03-51_362__rank016__p0.911__311.80-313.30.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-03-51_362
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-03-51_362__rank017__p0.910__267.10-268.90.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-03-51_362
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-03-51_362__rank019__p0.898__294.00-296.00.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-03-51_362
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-03-51_362__rank020__p0.892__249.80-251.30.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-03-51_362
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-15-52_167__rank002__p0.975__79.20-82.10.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-15-52_167
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-15-52_167__rank015__p0.947__141.60-143.50.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-15-52_167
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-15-52_167__rank017__p0.940__178.80-180.70.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-15-52_167
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-21-52_571__rank003__p0.980__17.90-19.80.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-21-52_571
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-21-52_571__rank004__p0.938__230.50-232.80.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-21-52_571
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-21-52_571__rank009__p0.918__85.20-86.90.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-21-52_571
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-21-52_571__rank011__p0.914__43.70-45.90.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-21-52_571
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-21-52_571__rank012__p0.911__92.80-95.30.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-21-52_571
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-21-52_571__rank013__p0.903__81.80-84.10.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-21-52_571
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-21-52_571__rank014__p0.896__238.70-240.40.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-21-52_571
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-21-52_571__rank016__p0.894__32.20-33.90.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-21-52_571
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-21-52_571__rank019__p0.852__16.10-17.60.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-21-52_571
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-27-52_851__rank002__p0.997__56.50-58.80.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-27-52_851
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-27-52_851__rank003__p0.974__267.60-269.00.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-27-52_851
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-27-52_851__rank006__p0.952__250.80-252.80.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-27-52_851
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-27-52_851__rank010__p0.918__196.60-198.70.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-27-52_851
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-27-52_851__rank011__p0.893__275.40-277.40.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-27-52_851
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-27-52_851__rank012__p0.865__296.60-298.30.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-27-52_851
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-27-52_851__rank013__p0.857__25.90-27.50.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-27-52_851
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-27-52_851__rank014__p0.849__97.10-98.60.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-27-52_851
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-27-52_851__rank015__p0.845__297.10-298.50.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-27-52_851
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-27-52_851__rank017__p0.842__329.60-331.80.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-27-52_851
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-27-52_851__rank018__p0.835__293.10-294.80.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-27-52_851
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-27-52_851__rank020__p0.825__324.50-325.90.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-27-52_851
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-39-53_821__rank002__p0.942__194.70-197.00.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-39-53_821
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-39-53_821__rank005__p0.882__263.50-264.90.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-39-53_821
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-39-53_821__rank006__p0.841__50.50-52.20.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-39-53_821
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-39-53_821__rank007__p0.840__170.10-172.00.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-39-53_821
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-39-53_821__rank008__p0.838__255.90-257.30.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-39-53_821
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-39-53_821__rank009__p0.831__204.80-206.50.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-39-53_821
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-39-53_821__rank010__p0.823__277.00-278.60.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-39-53_821
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-39-53_821__rank011__p0.822__349.70-351.10.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-39-53_821
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-39-53_821__rank012__p0.815__111.30-112.80.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-39-53_821
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-39-53_821__rank013__p0.804__67.70-69.30.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-39-53_821
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-39-53_821__rank014__p0.792__76.60-78.10.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-39-53_821
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-39-53_821__rank015__p0.774__227.60-229.20.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-39-53_821
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-39-53_821__rank016__p0.771__275.90-277.40.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-39-53_821
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-39-53_821__rank017__p0.769__169.80-171.20.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-39-53_821
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-39-53_821__rank018__p0.762__328.30-329.80.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-39-53_821
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-39-53_821__rank019__p0.761__111.70-113.10.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-39-53_821
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-39-53_821__rank020__p0.758__173.30-174.70.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-39-53_821
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-45-54_312__rank001__p0.981__251.20-253.30.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-45-54_312
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-45-54_312__rank011__p0.953__134.90-137.00.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-45-54_312
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-45-54_312__rank014__p0.940__140.60-142.40.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-45-54_312
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-45-54_312__rank016__p0.926__141.90-143.40.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-45-54_312
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-45-54_312__rank018__p0.920__70.10-72.00.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-45-54_312
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-45-54_312__rank019__p0.917__141.30-142.90.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-45-54_312
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-45-54_312__rank020__p0.912__61.70-63.50.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-45-54_312
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-51-54_564__rank014__p0.869__237.80-239.60.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-51-54_564
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-51-54_564__rank016__p0.857__315.80-317.30.wav,other,round4_review_other_clean/fan_noise,ala_e_2_2020-09-30_01-51-54_564
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\human_voice\ALA_E_2_2020-09-30_00-45-49_855__rank007__p0.918__193.90-195.90.wav,other,round4_review_other_clean/human_voice,ala_e_2_2020-09-30_00-45-49_855
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\human_voice\ALA_E_2_2020-09-30_01-51-54_564__rank018__p0.852__144.70-146.70.wav,other,round4_review_other_clean/human_voice,ala_e_2_2020-09-30_01-51-54_564
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\mixed_noise\ALA_E_2_2020-09-30_00-51-50_372__rank015__p0.966__100.30-102.70.wav,other,round4_review_other_clean/mixed_noise,ala_e_2_2020-09-30_00-51-50_372
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\mixed_noise\ALA_E_2_2020-09-30_00-57-50_867__rank003__p0.958__356.90-358.90.wav,other,round4_review_other_clean/mixed_noise,ala_e_2_2020-09-30_00-57-50_867
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\mixed_noise\ALA_E_2_2020-09-30_01-03-51_362__rank003__p0.993__250.20-252.60.wav,other,round4_review_other_clean/mixed_noise,ala_e_2_2020-09-30_01-03-51_362
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\mixed_noise\ALA_E_2_2020-09-30_01-03-51_362__rank014__p0.915__316.40-318.30.wav,other,round4_review_other_clean/mixed_noise,ala_e_2_2020-09-30_01-03-51_362
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\mixed_noise\ALA_E_2_2020-09-30_01-15-52_167__rank010__p0.961__165.30-167.50.wav,other,round4_review_other_clean/mixed_noise,ala_e_2_2020-09-30_01-15-52_167
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\mixed_noise\ALA_E_2_2020-09-30_01-21-52_571__rank001__p0.999__86.00-88.90.wav,other,round4_review_other_clean/mixed_noise,ala_e_2_2020-09-30_01-21-52_571
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\mixed_noise\ALA_E_2_2020-09-30_01-21-52_571__rank002__p0.992__19.40-21.90.wav,other,round4_review_other_clean/mixed_noise,ala_e_2_2020-09-30_01-21-52_571
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\mixed_noise\ALA_E_2_2020-09-30_01-21-52_571__rank006__p0.934__12.70-15.40.wav,other,round4_review_other_clean/mixed_noise,ala_e_2_2020-09-30_01-21-52_571
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\mixed_noise\ALA_E_2_2020-09-30_01-45-54_312__rank004__p0.968__50.80-53.50.wav,other,round4_review_other_clean/mixed_noise,ala_e_2_2020-09-30_01-45-54_312
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\mixed_noise\ALA_E_2_2020-09-30_01-45-54_312__rank010__p0.953__146.00-148.60.wav,other,round4_review_other_clean/mixed_noise,ala_e_2_2020-09-30_01-45-54_312
C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\mixed_noise\ALA_E_2_2020-09-30_01-51-54_564__rank019__p0.850__338.10-340.10.wav,other,round4_review_other_clean/mixed_noise,ala_e_2_2020-09-30_01-51-54_564
